"B1_Bayes" "B2_Bayes" "B3_Bayes" "SD1_Bayes" "SD2_Bayes" "SD3_Bayes" "CI1_Bayes" "CI2_Bayes" "CI3_Bayes" "N1" "N2" "N3" "B1_SeBR" "B2_SeBR" "B3_SeBR" "SD1_SeBRs" "SD2_SeBR" "SD3_SeBR" "CI1_SeBR" "CI2_SeBR" "CI3_SeBR" "IMSEBuLTM" "IMSESeBR" "MAEBuLTM" "MAEBuLTM2" "MAESeBR"
0.528303341596269 0.567992679044443 0.604384468002788 0.0972855247989187 0.131422458877208 0.079191075917814 1 1 1 454 436 344 0.389093630625194 0.507434111396781 0.444050202658912 0.111845496052612 0.151517177917765 0.114304452208963 1 1 1 0.00283395229171165 0.00479808047837057 0.967779019549146 1.84575183424822 0.909593359835281
0.655672933379876 0.441274087777462 0.592925279253101 0.0723375793279495 0.120120222598308 0.0644527562598996 1 1 1 1001 1738 840 0.566317879022381 0.339094470979175 0.415826714247914 0.13357693187412 0.140935982510307 0.101386621687533 1 1 1 0.00507205264400374 0.0045849547315584 0.85873120691693 2.08822784444843 0.95218964084103
0.547094916698001 0.58130070236712 0.578412844347762 0.0870216045493208 0.125516343489672 0.0699654948780477 1 1 1 109 221 74 0.421309353738719 0.586922145740762 0.334069003590647 0.106313833536664 0.141023214763804 0.111610606611639 1 1 1 0.00264281967425125 0.00432235819583693 0.917391013953901 1.61332835569521 0.895815204037902
0.474759700167868 0.63584371763663 0.575724253518618 0.107417391147312 0.128025193593182 0.104538729457204 1 1 1 785 1607 1046 0.39402512496094 0.506024510672682 0.366535854834568 0.112218381825198 0.147582293467716 0.110497442575637 1 1 1 0.00319112271217947 0.00524758178650607 1.20085646388376 2.08939853721478 1.22101216862577
0.58532606318484 0.612896606698438 0.487992432528785 0.108375202250138 0.146605105329957 0.101917613970805 1 1 1 1001 1236 1033 0.387097526014066 0.45788974355256 0.451592462813819 0.109918844938666 0.132374513766305 0.104962075740295 1 1 1 0.00303640222316874 0.00531855444845619 1.08826946133908 2.14650220080411 1.15810190210008
0.601991166691251 0.528725126691689 0.570605721349919 0.089239173310504 0.136248875610951 0.0771117282656212 1 1 1 1259 2072 956 0.50498489654446 0.371946138755127 0.493846955473992 0.107999116311846 0.135093687206911 0.109659699477738 1 1 1 0.00323697039183662 0.00387174109425139 0.654406305918829 1.78190257313203 0.785881833484468
0.563183856330925 0.48362252156298 0.647550865162741 0.0817163909606344 0.126678831652533 0.0830264253858953 1 1 1 1410 1948 989 0.440387403191483 0.248655834320452 0.697568586337552 0.112748027402537 0.133379175248721 0.111256611652073 1 1 1 0.00317722560936436 0.00558736418653834 0.957459828358565 1.44323689571824 0.94635389394812
0.599361288210514 0.423699474771687 0.656842810496549 0.0824576261676889 0.132200892040891 0.074387095965706 1 1 1 596 827 518 0.460829712883425 0.438150033538971 0.46599160205244 0.109135072464525 0.13392948992147 0.106511385241151 1 1 1 0.00297806325471949 0.00490698067898018 0.831788976818831 1.62923482081 0.835340123323104
0.436001930099108 0.818901422471078 0.314631621245991 0.12392788736114 0.0998446017039507 0.122444821579448 1 0 0 682 184 706 0.345812164010844 0.581712221157681 0.278960676605759 0.111700460330531 0.131620929883179 0.110402607310908 1 1 1 0.00395086422862071 0.00598848327495378 0.86931909248852 2.77756718763808 0.922112938281494
0.494624285687843 0.661370782988368 0.543646414732339 0.0890172383854044 0.0962691532117905 0.0720961718476522 1 1 1 734 737 601 0.478890781930018 0.227463354315923 0.596332119974011 0.105506816308249 0.137397943332491 0.109878849506905 1 1 1 0.00263821103728511 0.00579170400289214 0.940133383356401 1.81255981560561 0.939509486410748
0.626469368371846 0.433221775929868 0.624942755155978 0.0873458483943834 0.119360019123468 0.0862136413739476 1 1 1 1250 2138 1151 0.579883462314301 0.317275656921424 0.494057270955381 0.120019428718075 0.137100413466744 0.124503252277513 1 1 1 0.00258850609013329 0.00449696253026053 0.94119165579753 1.86307133784295 0.955630101347541
0.365033622149884 0.599838355018604 0.691285771903317 0.0968642196418179 0.110273181030126 0.0867917134563089 0 1 1 39 36 30 0.406480499699221 0.434285363996919 0.463759854141533 0.107358211938344 0.131687632735021 0.113099658849976 1 1 1 0.00540918000512356 0.00764018570667684 0.843224455934461 1.62214997079333 0.916448288040674
0.518539696286336 0.600615381658225 0.580445952777111 0.0788212886654195 0.122814087663265 0.110329117065673 1 1 1 535 1135 630 0.491005801072856 0.337794608523642 0.412200020749612 0.10351001163878 0.135363374171947 0.112050514483114 1 1 1 0.00360387585545726 0.00481887436360605 0.643261581673846 1.9243289996624 0.703032501023021
0.403084819354782 0.770535060498878 0.47845870499169 0.0767238933685654 0.0641230206516176 0.0698642885054183 0 0 1 556 385 441 0.318612023503121 0.650374160171806 0.516492303114715 0.111569808630948 0.142137881767924 0.106616358516576 1 1 1 0.00312956205627594 0.00502712011802652 0.891848629566579 1.79763541712949 0.940041820513426
0.577412534782916 0.603725197750021 0.51474818576002 0.115044901998321 0.120217621275087 0.0972966502723248 1 1 1 1626 1316 891 0.451600133648507 0.574662175593495 0.431998245732545 0.11886842860428 0.136712521743126 0.109195732675823 1 1 1 0.0027236060396388 0.00446757104766299 0.661058761118592 2.27722495461404 0.79367675900954
0.669069291894962 0.372626125512614 0.625465104636381 0.0768857233080328 0.11041932222752 0.0647393906251436 1 1 1 57 42 45 0.593144937340274 0.277049811431943 0.561397359802867 0.110961766359199 0.13499913268101 0.101155047312022 1 1 1 0.00396097861047261 0.00493729619241909 1.05553582233169 1.96797176705843 1.00294094656577
0.460262953270285 0.577508475444484 0.644184361981711 0.102018555965988 0.13887443756714 0.0999225041942406 1 1 1 2475 2184 2013 0.377687855838404 0.504791133085056 0.435241844831626 0.103463614903228 0.131974107907881 0.119527561708455 1 1 1 0.00568699019711319 0.00555033556001795 0.787758995481041 1.76467377883124 0.968069572997885
0.497019931357359 0.68952161458488 0.503027389643647 0.0859935639309523 0.0841023171974991 0.10016290981134 1 1 1 211 267 295 0.43885628041909 0.445204281373509 0.432329939693178 0.104358795383903 0.125415675391739 0.110357244333445 1 1 1 0.00353390386267216 0.00561137362257257 0.837099610974517 1.99088162059292 0.87363228865151
0.482898469977296 0.658376647588626 0.553384895215068 0.0949495899358204 0.103227663747011 0.0863123424466187 1 1 1 766 917 560 0.327287623586921 0.540174929989082 0.468261604912701 0.109454620454118 0.134808629847006 0.100042980164203 1 1 1 0.00549702905880067 0.00492044952921516 0.781339543174245 1.48194957709802 0.734183946103764
0.527802223564325 0.724178218734947 0.41823005332887 0.086470141308211 0.0848348692709185 0.0860570879508463 1 1 1 279 250 248 0.361233823993218 0.575858088291938 0.37382079280911 0.102560415016042 0.138376294692049 0.101279079078036 1 1 1 0.00315520580003544 0.00471420712155508 0.764203880076636 1.96163906788793 0.857093981122601
0.436548422868833 0.724167880808121 0.499943929441655 0.10309135597259 0.111179348030646 0.109920494011756 1 1 1 2185 2456 2149 0.308694978733272 0.624576059397766 0.317848688983894 0.115659457835664 0.129102883199648 0.10579879124359 1 1 1 0.00401972396201239 0.00469854468299483 0.640588218582563 1.87977029606962 0.837289669299658
0.684879684644266 0.537599784937533 0.45351440078666 0.0872846080611882 0.144652357092077 0.0878472245983814 1 1 1 352 760 512 0.432373699671886 0.515801189552644 0.367869086116425 0.113714973365637 0.130196009761109 0.105447908397165 1 1 1 0.00369435806214667 0.00547006695618949 1.01836394528665 1.82766343227633 1.0112094695394
0.650903856067503 0.550422568633618 0.500971746901469 0.0800150396275399 0.0980642759177043 0.0798314733804005 1 1 1 1698 2222 2031 0.485249078107242 0.552006723827681 0.3576586494555 0.114321115756701 0.130610836896465 0.11491991665152 1 1 1 0.00393933466601601 0.00471447133459656 1.05449410848543 1.97339237514237 0.917715124027823
0.767956389608594 0.408625435314892 0.467880568845961 0.0678357904338529 0.110363374602111 0.0870651030973415 0 1 1 827 1300 973 0.474401438730706 0.469476628515038 0.263287223328703 0.113760070612129 0.132778913754112 0.101534610219684 1 1 1 0.00418251221942373 0.00590821554431384 0.749657670340752 0.798661070933495 0.747619500607873
0.466880851340373 0.70718572778753 0.499778818973963 0.0956849169222532 0.107462614492317 0.10693908208128 1 1 1 141 100 236 0.285303944834602 0.661130732657081 0.261544092363336 0.101422072878448 0.128243087859503 0.102296274237254 1 1 1 0.00275789510802991 0.00620280880031811 0.87607157921099 1.59004867245436 0.992551199574815
0.293747361052012 0.746029586968814 0.588460017017167 0.0616274153069866 0.0603604623358179 0.0585537816945387 0 0 1 218 231 145 0.267143022140027 0.597238081961093 0.371748612114192 0.111364286527628 0.137125771508995 0.116975822358389 1 1 1 0.00458892412549201 0.00552082814455299 0.659643429728173 1.77535800959035 0.744323820939284
0.696236497878663 0.374808801502239 0.593059922852593 0.0697070483315516 0.116377258748395 0.0682352914684453 1 1 1 867 1470 766 0.472756775651123 0.253096757765455 0.475119967482397 0.102820624787758 0.13310019797869 0.10488599929297 1 1 1 0.00464475598181231 0.00501604062066578 0.918146144958632 1.86698538317224 0.84085421041805
0.533987787905545 0.514117848567208 0.656231549488078 0.0668839114318603 0.102001601164944 0.0709029309173569 1 1 1 1420 1905 1238 0.396112977269433 0.567722016319832 0.533787904015839 0.103573465924184 0.134214465441137 0.108541398864438 1 1 1 0.00426654605226509 0.00433853723475239 0.732775226446384 1.7791506978366 0.760469144423227
0.598638804530625 0.337688755953289 0.701929629683537 0.095423820816442 0.14136570271739 0.0762327925025751 1 1 1 93 147 71 0.60947559746363 0.138319169853938 0.598694633950647 0.123447759152336 0.134348178636505 0.114460796891567 1 1 1 0.00338294489737317 0.00592686462860173 0.785711610472695 1.39680276030377 0.836939345765165
0.613959523732224 0.548772245144296 0.527964328234161 0.103821521487862 0.134185042179878 0.119927695790806 1 1 1 95 213 144 0.5587442557893 0.3363388852193 0.335641617592424 0.107067976611813 0.142078009848382 0.118019447277963 1 1 1 0.00340736545273782 0.00597019835043903 0.86623110427209 1.57465498353603 0.841824907695925
0.537885062211359 0.65468012451939 0.497567398549969 0.106941367756238 0.120994247807961 0.091830503622546 1 1 1 848 1022 969 0.410281875789885 0.390569880814975 0.414189085986235 0.111726507498991 0.13810297370416 0.106983887638887 1 1 1 0.00379352563246125 0.00572181944723755 1.02903961929964 1.95756302317087 1.01475942507517
0.5004853812217 0.566397774581219 0.637534423363008 0.0851969440760194 0.0966451933640946 0.0752632468206334 1 1 1 590 619 624 0.325803441204909 0.615060416674449 0.428028554964397 0.114850580273975 0.137058290706084 0.111156367249776 1 1 1 0.00300700452441021 0.00466545039252038 0.944198309516226 1.40051446889209 0.873367942541204
0.552439675904106 0.685863435006249 0.453109711020874 0.0737987486760376 0.0817704617889767 0.0834592930054718 1 1 1 7 8 10 0.44815719809825 0.453287758897985 0.437713474162018 0.112808973343934 0.13516104792896 0.111809942833215 1 1 1 0.00208649665616214 0.0052279199513293 0.750936828649078 2.38185795155875 0.952121971522609
0.592391896380742 0.546480365439394 0.572130824616197 0.0847745373406439 0.0953427017770493 0.0826207821242842 1 1 1 654 643 594 0.423590886308992 0.488909092434809 0.507475932057411 0.113731584232032 0.144898221555387 0.119226301876187 1 1 1 0.00319066599301773 0.0052506052434202 0.647420444035162 1.19457129309536 0.667037300165511
0.582781152170769 0.574588431265996 0.54222983918616 0.10589149468834 0.137056388098036 0.0788203983082544 1 1 1 387 681 651 0.437117239654396 0.431307074573626 0.355668417466935 0.112321544012203 0.155830068220272 0.114662942596605 1 1 1 0.00254026188301414 0.0063398212315329 0.730623138286223 1.20786857709522 0.780703835079844
0.454571966691266 0.570778094456022 0.66488998864446 0.0866883091113229 0.114791014965496 0.0693724226752828 1 1 1 439 215 182 0.400734150344931 0.323730003525307 0.629948596008425 0.109117850846221 0.143023306278469 0.111064008002536 1 1 1 0.00406000368073709 0.00535411134379879 0.785686410300675 1.47256196241044 0.746341806186359
0.489694022818416 0.557666526695822 0.633319916900361 0.131683454304617 0.156957817771206 0.0784183308288747 1 1 1 1276 906 1314 0.435118278619605 0.344965943587422 0.517585953437898 0.125632215374768 0.14302439950211 0.11315910044543 1 1 1 0.00363683758464019 0.00509859684088418 0.960295884439817 1.9123001378341 0.93391744511509
0.730550368610898 0.31171464600073 0.587707158203595 0.0659442364150725 0.113348022182661 0.0808699711293229 0 0 1 1311 1333 781 0.663196978053253 0.260126355214915 0.418948346063207 0.115905285567408 0.141018066109538 0.104512616109157 1 1 1 0.00439969838301795 0.00704230246691951 1.22537324796425 2.08297445819911 1.16904554177754
0.626763826159667 0.587472313513769 0.477601026179865 0.0945253798533631 0.12029615882655 0.102678726536255 1 1 1 1733 1354 1324 0.539704328864112 0.500345272494125 0.385543617373726 0.109782930765815 0.132132380829493 0.102742302791971 1 1 1 0.0055875207525221 0.00541442389190711 0.903076225831501 1.66859704788482 0.960406412152459
0.549972814757508 0.325119287974071 0.743167988168403 0.0875263755587939 0.161156509694965 0.0768523947938374 1 1 1 729 988 595 0.470042953348514 0.367131862220002 0.669688600421488 0.104028684048824 0.129763497810313 0.112179804450927 1 1 1 0.00431785429101922 0.00594563237045745 1.01340893160822 1.77938621450335 1.02330892166506
0.524043192692334 0.772790707520077 0.329919270466767 0.0808730737143164 0.0719119130185211 0.0872902348073955 1 0 0 318 396 601 0.450090987785206 0.646380888871571 0.209103615930592 0.104108139205635 0.139838495188433 0.114646960913317 1 1 1 0.00447865687267771 0.00509700005133079 1.00231320764601 1.90218279960041 1.05032514519235
0.56604995836953 0.507040049783123 0.616992284822601 0.0926031052495828 0.151627746630549 0.101304005683876 1 1 1 1699 1254 1072 0.479100116898446 0.323282912328197 0.610103956913301 0.112203952085917 0.135950324636095 0.114442766055828 1 1 1 0.00444047071516552 0.00442070674672671 0.755530673420833 1.36132540202723 0.713907206287642
0.508391039725654 0.329827601365513 0.769624681545426 0.0914239315757296 0.161981514561545 0.0764455191738413 1 1 0 171 118 102 0.375887525166294 0.313071032981004 0.624969952864989 0.112211561731129 0.137149616181464 0.11632335633994 1 1 1 0.00414831225321905 0.00524093702445952 0.571338797090061 1.39287738685979 0.61701366817739
0.741772760464862 0.281691621364035 0.561923730107157 0.077053051907597 0.193477799651714 0.106337019236535 1 1 1 770 1159 979 0.620546272300107 0.244671908892126 0.505372923186609 0.11095371831608 0.140659791770991 0.112204269295022 1 1 1 0.00410784587816415 0.0050851899095741 0.803395813912952 1.49021745525563 0.882418210906287
0.637408146473267 0.617585272001239 0.434014112779005 0.081606913057108 0.098173087662577 0.0874035318542843 1 1 1 2081 2079 1723 0.328733250529177 0.524833434784027 0.304640432983558 0.118420910648691 0.141846780815579 0.111921035618995 1 1 1 0.00360893634226332 0.00580455545198852 0.795620122721376 2.11173124988626 0.894102394519116
0.738935164852229 0.37066352080187 0.540234421705516 0.0745963596255892 0.126396964018979 0.056528937686971 1 1 1 377 726 298 0.435207215731676 0.519574454514208 0.30972202453851 0.11601926880696 0.139504085099214 0.101243589474105 1 1 1 0.00420685675176073 0.00492232176831683 0.713207131747485 1.58427233241484 0.768208822399018
0.571959387465967 0.550941155614652 0.586656767815769 0.0789805058394342 0.106367142348426 0.0872613387996653 1 1 1 1723 1718 1958 0.551019293564114 0.546089578951389 0.462313596165389 0.104292886285669 0.12250042757267 0.0959891079482147 1 1 1 0.00455756953334371 0.00534823246832282 0.910662304109719 1.75994361869869 0.926391478340975
0.672780394272994 0.399712446777228 0.604571550870316 0.069370087214843 0.110752933111673 0.0708296793345217 1 1 1 905 1810 1350 0.47809456834625 0.39022619520099 0.427598579279855 0.109548540695335 0.12818824123513 0.101607235716817 1 1 1 0.00417394485990966 0.00415309890137402 0.832247028543071 1.17777343299366 0.799441434388597
0.642331109196745 0.442440576948378 0.6037286095712 0.0776686913057521 0.117742894636039 0.0853219026800855 1 1 1 764 2128 872 0.463646887906989 0.271122728428035 0.521539547387223 0.110274553264408 0.150259947297507 0.124679995256766 1 1 1 0.00501843978514077 0.00502653474217143 0.757858195847644 1.24706962160511 0.733723126721537
0.536359485874779 0.572263878349417 0.606520644243999 0.0717379124271297 0.084714590838262 0.0681660909151791 1 1 1 1519 1276 1017 0.422325359705511 0.562523963746828 0.486978707273736 0.105161578001031 0.131991036373701 0.120518415114226 1 1 1 0.00310595157765375 0.00494471157989121 0.866883238056053 1.07348110284685 1.0344427643201
0.620686653925948 0.437847698792909 0.609691129069375 0.103869929170492 0.169679213995553 0.108383722686307 1 1 1 1201 1700 1638 0.513508950499482 0.391078970139358 0.505912286488045 0.117438443706675 0.145167066991228 0.114795121255369 1 1 1 0.00593395385454962 0.00499501669242646 0.981409683944896 1.01767505426349 0.983296884677662
0.52183182297943 0.546235448681089 0.639958820330693 0.0728916034231399 0.0981504919998372 0.0694933845090973 1 1 1 447 709 414 0.300951830364674 0.677656168736541 0.431399062894528 0.108835253072592 0.145972570646034 0.112560934917381 1 1 1 0.00307354588779283 0.00541337307958013 1.12035638486901 1.37462093549908 0.97349640394051
0.681860055657683 0.515370319169813 0.488065636674815 0.082309667419904 0.119721002141271 0.100757373040437 1 1 1 564 851 637 0.479432068431961 0.501805153697645 0.413817788546338 0.11903850150687 0.128915235075963 0.115921690952877 1 1 1 0.00382390090842694 0.00581585272821914 1.07455821173739 1.82614644258178 1.12857288162455
0.537624613656554 0.607709773568287 0.526465777915501 0.152461882368865 0.17457737972503 0.103810539569629 1 1 1 608 907 543 0.508137214250508 0.330647168512189 0.44356004521188 0.119292335669331 0.135524061643466 0.110929878959145 1 1 1 0.00267872696597819 0.00481481527091214 0.969898143353813 1.80275283419739 1.0087262517036
0.474751562247779 0.711909460868059 0.498025439148233 0.0840995332201919 0.0696507429125816 0.0885862349609053 1 1 1 1656 1103 302 0.663472886454146 0.53579629076619 0.462755348083737 0.1147478440071 0.136659849134965 0.108154602694456 1 1 1 0.00348572423750075 0.00591954666696189 1.01473795655043 1.75912437516781 1.0050693536425
0.658722059472228 0.4465807365982 0.591216960499769 0.0700818809982369 0.0830744814358789 0.0728343297571545 1 1 1 633 593 517 0.441109181818497 0.437942893421341 0.358583711374028 0.10796932065467 0.137425246968995 0.111432912603729 1 1 1 0.00336117669280218 0.00540293946336959 0.654698500345497 1.66673928055883 0.810232645679426
0.553685376545128 0.481745321093115 0.653240782485273 0.104468184970693 0.122219618788545 0.0937435458441268 1 1 1 783 1216 464 0.485673940822434 0.239104907447895 0.700005118981082 0.102310530615859 0.133179964238599 0.113411663181876 1 1 1 0.00306452319667315 0.0048973004861702 0.847548513958708 1.87628194074345 0.725287877244891
0.5619346759633 0.569539145966941 0.577561341082697 0.0882606803926671 0.115241270902941 0.0722049253007596 1 1 1 594 159 241 0.576706804779253 0.289425720065587 0.434971549975012 0.108029988868126 0.150288745904223 0.117168607466311 1 1 1 0.00304615274014286 0.00573153262382864 0.838702491118363 1.18521475647348 0.89419186911494
0.642976538194907 0.638270977528251 0.383892861415857 0.100071496471318 0.113755404034566 0.0941857821880386 1 1 0 1212 1546 865 0.56904142072987 0.339090730822317 0.364873031364567 0.113285512175283 0.140593171530999 0.120486367014094 1 1 1 0.0027008125090109 0.00486259116504673 0.775181714872844 1.5941512202921 0.773241546532542
0.399483133264926 0.768835309477342 0.471444078471097 0.106697037013497 0.0850133333165126 0.0918760722250939 1 0 1 1614 1095 1347 0.135376141438623 0.690854162541664 0.640274294731896 0.11976426273441 0.156494112262029 0.110441914620758 1 1 1 0.00363791534561604 0.00659845550397973 0.950341649420274 1.54221589715991 0.937479964481921
0.407246670425354 0.782114210378067 0.445693946528466 0.101311282633331 0.0781074845763169 0.0862879762010877 1 0 1 1846 1415 1155 0.181857288156437 0.580320705985452 0.42959361232802 0.116178499879355 0.14386573962308 0.109333223316424 1 1 1 0.00497114979852448 0.00531679450904047 0.782427511408393 1.19496662033098 0.7835793557057
0.474829394367771 0.557002070922865 0.65707118044664 0.0977963916796193 0.112970622816339 0.101117975892483 1 1 1 1686 2157 950 0.492252323115245 0.376504424791556 0.558494582757062 0.10660847864617 0.126752897532447 0.101364221062698 1 1 1 0.00305568926924267 0.00441500239198901 0.751145109916795 2.07034952547366 0.864482277746369
0.195869418975416 0.795625904960573 0.537843500150348 0.130696650786333 0.0960162894319805 0.114228079945464 0 1 1 1855 1174 1145 0.283211602653381 0.599987654735647 0.311056343421358 0.114540623864134 0.146947163487528 0.115148552149839 1 1 1 0.00471320531460741 0.00472571367313653 0.958844703224763 2.3172285951275 1.02951225035376
0.520373029618257 0.542913468675758 0.632793752995325 0.102123745787963 0.125115230384182 0.0891872792576972 1 1 1 780 953 839 0.334112219696877 0.517650110004691 0.441784544196707 0.111395360990545 0.130409800655118 0.101246602687695 1 1 1 0.00364446317281483 0.00626102335794345 0.685559043688812 1.94020339813873 0.690815686309963
0.540029816375352 0.715489773442741 0.401432530771805 0.0900167791567068 0.116030035038451 0.117204696725238 1 1 1 87 1016 212 0.514138607824949 0.563322519613494 0.257420807959205 0.124516050607552 0.141947569914173 0.108461063809769 1 1 1 0.00420435089831691 0.00466709551410698 0.72740054048173 1.82979907447716 0.901536282446588
0.441752613003321 0.595219261027685 0.652476539159624 0.096799216861024 0.0952487314447489 0.0800426707170785 1 1 1 394 249 153 0.277185377122396 0.431534942549513 0.61027137786477 0.115840381978027 0.133889632124089 0.103630815477341 1 1 1 0.00309759556086769 0.00490776500664188 0.990124103162806 2.38172519060015 1.06373823342863
0.617635792585166 0.509211958962058 0.57536289467886 0.0744725363709367 0.12224418777313 0.0877724120994675 1 1 1 1280 1264 1397 0.311210024243085 0.525123680682653 0.388137521386485 0.110712382259776 0.148874930223619 0.118277089591365 1 1 1 0.00366700696370909 0.00497100804057527 0.893283146984112 1.7374840385888 0.916815814541713
0.55015051364685 0.454445528910648 0.669871462057992 0.106609042903552 0.154574936393434 0.0826893162577503 1 1 1 1154 967 1413 0.455583041510717 0.521644639192132 0.416438626613868 0.107566128321053 0.135744487708957 0.113598001553311 1 1 1 0.00363385741689065 0.00459220947627299 1.14568536438242 1.22944672793959 1.12066321037688
0.601625105464916 0.49316999274803 0.606526308507358 0.0694425033199382 0.123171456271481 0.0834847273484766 1 1 1 1376 1006 1474 0.359380195495876 0.505118189706745 0.396430939651054 0.11376380570054 0.144406198021639 0.111854926484209 1 1 1 0.00393928533443892 0.00616392704118398 1.04093690614324 1.58047761090013 0.996427418764869
0.484509190985426 0.678773560888627 0.536584205154276 0.0758098048634264 0.0745585993417431 0.0727511245843361 1 1 1 726 508 629 0.45286417042101 0.350898848547196 0.487432438627959 0.111226272379971 0.146683431684051 0.117285297914434 1 1 1 0.00335027886339979 0.00545564317950425 0.724848007227804 1.39587141047844 0.73170102635781
0.394598572373196 0.751494216444583 0.502467288915204 0.101715621695806 0.0918511623526983 0.0910993942346229 0 1 1 663 1205 1226 0.347091042623652 0.559948743245543 0.327348500035447 0.106988142008208 0.147941458501236 0.124482993606917 1 1 1 0.00339484019346297 0.00470712038748094 0.946610527258463 1.36263084253901 0.929563850707236
0.588706460559222 0.501281442202545 0.60901230301729 0.0904187099976551 0.126342601865074 0.0843531325491463 1 1 1 286 983 322 0.465363669263741 0.426543819343001 0.412341369100652 0.11535304328738 0.147684449658613 0.109472026146072 1 1 1 0.00317260968632278 0.00481872065022886 0.555973179563091 1.8215754371104 0.680548988881431
0.553371551915392 0.668537357792074 0.470855258675966 0.0823519792003398 0.103190687376807 0.087801882320742 1 1 1 66 60 248 0.47190057139694 0.479441016425139 0.408356297151461 0.116447444204912 0.140567146580781 0.113606356786685 1 1 1 0.00392685868917 0.00555175722719634 1.06056594956698 1.65380024962609 1.1154738514842
0.627804403991073 0.53205377171494 0.53122828740972 0.0880973301889316 0.137886211426787 0.117530084948256 1 1 1 1016 958 675 0.54306842183922 0.406441469297436 0.418795344213584 0.117048922008992 0.138462713218923 0.102062174333368 1 1 1 0.00272097095135403 0.00490365001989419 0.868867500031076 2.33740473351247 0.894504685590116
0.375066686633258 0.76741045952652 0.506498787861331 0.0596057290556477 0.0695834721747553 0.0739858749975693 0 0 1 1124 1130 891 0.406514743406269 0.605960556269283 0.472235943667988 0.10583054404612 0.141112587472272 0.112494640379512 1 1 1 0.00533893895459732 0.00445302814000743 0.85163706989788 1.90498114177045 0.865688929187581
