"B1_Bayes" "B2_Bayes" "B3_Bayes" "SD1_Bayes" "SD2_Bayes" "SD3_Bayes" "CI1_Bayes" "CI2_Bayes" "CI3_Bayes" "N1" "N2" "N3" "B1_SeBR" "B2_SeBR" "B3_SeBR" "SD1_SeBRs" "SD2_SeBR" "SD3_SeBR" "CI1_SeBR" "CI2_SeBR" "CI3_SeBR" "IMSEBuLTM" "IMSESeBR" "MAEBuLTM" "MAESeBR"
0.436674565652424 0.391999298272215 0.792555360285855 0.0982917737581303 0.12007064718961 0.0586218417641802 1 1 0 1609 1582 1602 0.538185172342512 0.469842285952013 0.688585338786238 0.108161589286903 0.126044973886424 0.107078310491537 1 1 1 0.00413411561620207 0.00237902966056611 0.739288214110688 0.688124257179683
0.470044463914403 0.806095946701563 0.305992679008188 0.106957580051998 0.0891211103584964 0.127524201764149 1 0 0 1941 1419 1817 0.495988606792935 0.865065337349442 0.311123792511319 0.108921589613959 0.145057791318461 0.11288645066017 1 1 1 0.00343790068686817 0.00349229427576075 1.10963670711132 1.08291550878291
0.575025207182127 0.634196058418055 0.484588469526131 0.0986655588004765 0.1147582999364 0.0970520827362232 1 1 1 1470 1385 1680 0.554279950619042 0.74013890457978 0.491299815520884 0.106502502590102 0.143656387925071 0.11587066359095 1 1 1 0.00321817206060432 0.00264925595174434 0.872546505880494 0.876775038463222
0.51040781818661 0.732869152740149 0.408544717170016 0.105577446929253 0.1051959562902 0.115212687391391 1 1 1 2583 1731 2574 0.511494323047692 0.832436071096121 0.383441477677016 0.112888671694868 0.145902290128194 0.113773227505006 1 1 1 0.00339007786416734 0.00380557571231373 0.836282787246616 0.782822629630367
0.40227318938284 0.597017553654236 0.669816532465973 0.111834012624244 0.116395110039621 0.0839389161794017 1 1 1 2008 1508 1395 0.476334814972084 0.607478271621594 0.762686792654003 0.116656145687243 0.142103331627635 0.113230262180464 1 1 1 0.00379112483169195 0.00440170483663081 0.831685269324482 0.842074535873698
0.598890115032407 0.505992708439369 0.598358025330707 0.0818179190452994 0.11947976973217 0.0794160847579759 1 1 1 1507 1511 2204 0.631972282860134 0.446300287617001 0.65328692210091 0.109954019418726 0.132819434097632 0.109758347097226 1 1 1 0.00194218670327317 0.00274110524797291 1.00598378227979 0.923131400023734
0.315794090258469 0.761663020554615 0.520128509253941 0.151006048831551 0.115936774973582 0.115663790930886 1 1 1 1956 1771 1887 0.395634471266905 0.742386327146387 0.459038633124129 0.116371432886684 0.146381579545446 0.102797272197797 1 1 1 0.00498606172531438 0.00334376508990692 1.02272213344469 0.997997757566724
0.55200215140618 0.594694409507959 0.543932508616179 0.114752785240357 0.144973972504168 0.107681943951853 1 1 1 1453 2178 1684 0.500799984906218 0.554198665563058 0.540364419057006 0.115836038824681 0.145776166604418 0.112669166100151 1 1 1 0.00394932881781536 0.00414558857979404 0.683277007372781 0.702680724849324
0.651205160625701 0.379794339022327 0.616783345642612 0.1026650209616 0.180302034969242 0.0907209613135257 1 1 1 1790 1420 2143 0.786610713004645 0.283892894642064 0.664039302304245 0.129758821425685 0.156713930268823 0.114170715687442 1 1 1 0.00321800873169134 0.00462035253494332 0.531269550875712 0.611175453631268
0.685956636213658 0.344968710431387 0.618007514877339 0.0721516515044438 0.132386931958135 0.0761693279906831 1 1 1 229 798 298 0.797375943621442 0.374964799775669 0.714277195999519 0.125309750678529 0.147802450834282 0.113472099246616 1 1 1 0.00360283642778359 0.00454487214356987 0.775456074686 0.753645238268879
0.523263050680414 0.61221059224448 0.562942738840298 0.107224096495589 0.11502580149173 0.0988439475239822 1 1 1 1508 1719 2282 0.539901145570338 0.612926629562278 0.582942344391963 0.118146952737762 0.139275608656896 0.104549802027541 1 1 1 0.00306072119940265 0.00351387396067912 0.649777578491423 0.65398319931588
0.39062041394084 0.792871582694535 0.430746054005722 0.123564057357826 0.0899755109797051 0.0993620792997766 1 1 1 1628 1283 1596 0.593490752283169 0.848078917383998 0.490991589599993 0.123316902412304 0.136277212186855 0.110327430237745 1 1 1 0.00447568414639779 0.00390038382623136 0.644422240209452 0.635607296899578
0.491788247463348 0.434684020711101 0.735025685808686 0.0913608856765199 0.122988234532609 0.0739302399644122 1 1 1 1673 2447 1303 0.544316684087331 0.520133617402119 0.759115781511088 0.105671472314637 0.131793304959746 0.119312297350181 1 1 1 0.00407161764461033 0.00413838017371557 0.857729906906314 0.877078289559683
0.694024298200306 0.180580661810933 0.678709893854913 0.0668631231197069 0.126767617875441 0.0673746384616446 1 0 1 1954 2993 1438 0.775076890754522 0.270025765381953 0.706318038072814 0.112535242748285 0.136055438472563 0.111062005229719 1 1 1 0.0052835648706938 0.00409704816371028 0.489138732125222 0.525722285413356
0.620398424105167 0.41412045721992 0.642344953119817 0.0844036360464036 0.131756082859315 0.0807905750817979 1 1 1 2248 2934 2575 0.631715917917429 0.449089230990387 0.711912743823395 0.116600047006286 0.147189669001101 0.119407410216415 1 1 1 0.00245923393670618 0.00257520188861314 0.687329180168222 0.682517906469642
0.59746632414155 0.271166598200365 0.730611409384861 0.0914866064665071 0.14390098204819 0.0814940111794449 1 0 1 2717 2673 2640 0.659969993017307 0.284058779885223 0.638451120651176 0.11913927718704 0.130298948810121 0.110486079807335 1 1 1 0.00451801629789909 0.00413741920252353 0.656280389057685 0.743389164239214
0.616664033919674 0.552630535024765 0.530543257856753 0.0832542347204746 0.126270946983739 0.0999069926308706 1 1 1 577 670 663 0.660424088603036 0.602895535763926 0.479835233454788 0.100058091494675 0.131402996486871 0.117206227834954 1 1 1 0.00385340012275981 0.00415785928010366 0.791774198138148 0.826368924906986
0.710161686748233 0.562128484182595 0.378926145803204 0.0822154568349211 0.121318523699699 0.120947852085421 1 1 1 806 1061 2328 0.827313861245264 0.601166141835556 0.424330311571418 0.115534608691712 0.134400232736302 0.114864015186858 1 1 1 0.00433453969838601 0.00432966039482241 0.827704142341714 0.844567636846565
0.608578924314685 0.539963704007752 0.549162078720774 0.0897551480499502 0.130779411657455 0.106497824725656 1 1 1 1173 1429 769 0.667493352896958 0.608680121940767 0.582259409761849 0.113348920989823 0.134476059366374 0.113258749888498 1 1 1 0.00316945807661063 0.0029804835099305 0.771476020912898 0.803823394026881
0.71429702566172 0.577912894300533 0.358408717579302 0.0743962601247158 0.113071109215234 0.0950083904391171 1 1 0 822 248 142 0.781919813776623 0.624022670989772 0.430275916236699 0.107461038967319 0.132936339788885 0.111680040286347 1 1 1 0.00377793610934759 0.00333150451789811 0.848420877967719 0.938436623011711
0.638416173189145 0.3252503153618 0.670638082670923 0.0803896529403719 0.154897845521171 0.0802182528718143 1 1 1 1217 2573 1500 0.619971190707201 0.398705440263772 0.729855341510757 0.10747386105328 0.146731617533622 0.118047334799398 1 1 1 0.00567538313431795 0.0045688527159676 0.649350212393174 0.684576509266794
0.599537467790555 0.255844967837392 0.739095550389566 0.0829684701170493 0.12893570714734 0.0730408907366371 1 0 0 1570 1898 1467 0.582026518025528 0.326350793596909 0.730146362721031 0.110112541313172 0.129193341369557 0.109313839710426 1 1 1 0.00486886221536178 0.00440960638906913 0.942485737359368 0.987556377729297
0.465913802211798 0.356455473699083 0.791140640712444 0.0871130859363697 0.133855883497926 0.0667960736415652 1 1 0 1467 2398 1273 0.618922148233329 0.382209349824933 0.922107402767247 0.1148835350697 0.155407677047833 0.135323761365714 1 1 1 0.00559401082953012 0.00525373838447964 0.744078923257633 0.753960584611264
0.452451275443029 0.374179222970064 0.788982060263348 0.103522925229306 0.127407312992491 0.0764437040765041 1 1 0 1852 1440 1311 0.460197917111778 0.395154099879795 0.622737324542224 0.108590987857316 0.138397882316143 0.117070324244863 1 1 1 0.00505167308814064 0.00484505239190888 0.743445621912573 0.767428986251252
0.442259535772156 0.7431588722916 0.472625345237016 0.0999483727665539 0.0985531924157013 0.0951391407609013 1 1 1 1610 1876 1536 0.514930626801725 0.755292459966032 0.541915012316194 0.114070488924221 0.131623651798012 0.11066219972221 1 1 1 0.00354306427240611 0.00277888283022304 0.556742045993994 0.625410330306449
0.494861120043482 0.599211062624018 0.596856237523202 0.104373949760397 0.139178362702338 0.0978091293582399 1 1 1 1804 1202 1427 0.483057513945359 0.471458861862199 0.693903722651269 0.105432016234992 0.140924343276532 0.118414471106149 1 1 1 0.00416304291730867 0.00433617289796447 0.832182723207856 0.839708030802818
0.512679048104528 0.498699679568128 0.671343804309181 0.106444719305987 0.130161916485636 0.0974328400380816 1 1 1 839 947 1251 0.617676710217018 0.466019718461569 0.554801143111709 0.111518752171248 0.134576464079285 0.116959886268375 1 1 1 0.00428956778888771 0.0036501683634897 0.56961997276686 0.618637483757977
0.44982818685696 0.615475885219704 0.615547672668646 0.112594996493766 0.129584504879656 0.102397809185517 1 1 1 3179 2559 3068 0.455700368255817 0.565537860357732 0.597278735951985 0.104148569734967 0.127442411371277 0.0992886192799667 1 1 1 0.00392964279910538 0.00391199450533459 0.818856227078687 0.886794819884504
0.626704157573158 0.532901569880549 0.521236780963791 0.104377419078448 0.153289660521483 0.131112791008356 1 1 1 1393 2060 1796 0.628044229601509 0.521828017701414 0.440817661363682 0.109353768567893 0.147710359771307 0.123625821384769 1 1 1 0.00304472737695337 0.00337720833973255 0.623962322790637 0.622345279474436
0.461825325482121 0.728058068001034 0.483947873294989 0.0878699700673972 0.0888180846765546 0.0826988676558816 1 1 1 1874 1472 885 0.487433032532815 0.750647826951694 0.466005845000497 0.112467461751186 0.136085107233982 0.10337465468135 1 1 1 0.00468108647445607 0.00456995566675521 1.02403002868668 0.992712321450301
0.585640612344314 0.596437605018753 0.505454428169364 0.118848502681678 0.146299402646223 0.101420162516758 1 1 1 1703 699 2392 0.600211148952499 0.563085829824452 0.465233781968392 0.123997774893875 0.151452873702323 0.122196148132721 1 1 1 0.00311232553277123 0.00281388133006642 0.87806121269531 0.793698002573796
0.546190146377223 0.602260399090279 0.540561349212608 0.112877237815949 0.130277947404905 0.130576567545999 1 1 1 1388 1819 1549 0.559795948939619 0.610029408104094 0.406916670611522 0.118538220631621 0.144995188651071 0.112307172898764 1 1 1 0.00350632244649832 0.00336667561159038 0.65953145350316 0.715692432458292
0.522577677654501 0.397165813756554 0.722551529298592 0.100947728352145 0.171050292092522 0.0874888802180295 1 1 1 562 1354 1166 0.433231008053947 0.463548623520183 0.585025500310346 0.106891285013742 0.126073755924003 0.109565885551789 1 1 1 0.00478105079257384 0.00492050441243228 0.932587314428033 0.927919778930927
0.475579915170413 0.561457579650336 0.633661567943324 0.100013867194363 0.172093094454133 0.132127249897837 1 1 1 2502 1007 2362 0.540040988489624 0.416504239730816 0.610846674051852 0.105017841748635 0.154097776870751 0.128108119819617 1 1 1 0.00298484773406262 0.00272652420734155 0.793353772346263 0.786985961834788
0.488390060144909 0.687146749198998 0.513735913408077 0.0863463922452278 0.0968918693295394 0.0924257445668959 1 1 1 992 1122 1213 0.55297199746172 0.819427689022214 0.47737671873413 0.10612832714838 0.139673258787307 0.114272006711196 1 1 1 0.0041760052088524 0.00380081821864212 0.747470460119744 0.693853524094203
0.428069461735401 0.591558183229553 0.661324656882937 0.0991487991718623 0.113506033032427 0.0822095748677026 1 1 1 1853 2290 1835 0.492308897951522 0.577152167094494 0.663612085188063 0.113940146173609 0.146175233183413 0.113350493549548 1 1 1 0.00441556131039012 0.00370918691908636 0.708627321555684 0.731086540737731
0.512271917612424 0.747773330875747 0.395243444053581 0.0829885868267888 0.0798960109819406 0.0944998415318909 1 1 1 1668 1797 2048 0.520061319845972 0.715299963360142 0.4519987353476 0.0995292906307725 0.150502820227533 0.105209119426131 1 1 1 0.00371315820649156 0.00272930941545713 0.735110604169936 0.78289506171773
0.599617171367383 0.473266798150011 0.622543557862816 0.0955466137159058 0.117714312412455 0.0770630944630822 1 1 1 456 1089 286 0.682745489205533 0.556885030859777 0.557406200167717 0.121712267876673 0.142763965715525 0.123475670350278 1 1 1 0.00269412330361624 0.00314406194363044 0.741543629897871 0.758546689037248
0.482340202878148 0.77277792839948 0.358657136730496 0.11975139555377 0.109806370011209 0.123043931656259 1 1 1 1728 1698 2366 0.526752211809817 0.70942136066251 0.404027364558876 0.107154498389503 0.136884933850496 0.114037027881797 1 1 1 0.00537393442759109 0.00467369447825583 0.641381293666202 0.589222857064628
0.561752513250206 0.52745449592901 0.611263265159848 0.0927562933073786 0.126077187300841 0.0899558222180287 1 1 1 1127 1869 1740 0.556501301795447 0.474470666382999 0.684270934148375 0.109372749672849 0.144963395585761 0.115124197785613 1 1 1 0.00331614757896391 0.00305819316286925 0.656529058107568 0.741142596841721
0.807769573419923 0.425906561802222 0.365038183526539 0.0694727213451016 0.131764601776829 0.103338709884115 0 1 0 1169 1971 1883 0.730043976894041 0.417305349713178 0.407105285367763 0.11109891078722 0.133301184659522 0.105640401554141 1 1 1 0.00626801179827704 0.00494609767617345 0.705213969883162 0.740793247687165
0.68761482380278 0.41251168266053 0.560340488779363 0.0799142055994766 0.15513505459847 0.112232345088505 1 1 1 1481 2731 1978 0.680700908421769 0.479167628982527 0.520012948431194 0.108218262623688 0.139037539612911 0.117757346037345 1 1 1 0.00328873164444142 0.00298893251312245 0.886285349981565 0.872038777008252
0.362350138151494 0.714560965101995 0.563950755146324 0.130074518115609 0.118152460583741 0.0958915259093582 1 1 1 140 158 82 0.407891468922009 0.627632959229978 0.64249094828262 0.118471441710857 0.140540234127338 0.114176115418742 1 1 1 0.00562677843026548 0.00394429889000057 0.624256905541368 0.596111974896526
0.558908943761923 0.743647919447354 0.322198884641512 0.0968048792356306 0.0982860094389909 0.108502626517135 1 1 0 1851 1779 2178 0.714547428506303 0.505571729537139 0.48474477748525 0.116843840134924 0.133716255073019 0.110476169764744 1 1 1 0.00453819171512791 0.0029694215776441 0.789325712212334 0.859923274373951
0.167697416777407 0.850279805529927 0.470584720171771 0.105944307982153 0.0702588589200803 0.106293042496179 0 0 1 2644 884 1218 0.241250662863723 0.931672810635984 0.497618848056252 0.111796713314058 0.147760169810688 0.115881623082924 1 1 1 0.0057371806626744 0.00513145158807089 0.671930909639086 0.815053261075177
0.557668161784445 0.663161146506025 0.470495472450651 0.0943083305993771 0.103727773179372 0.0906144551047085 1 1 1 2057 2360 1847 0.574959666123206 0.671955306274592 0.481732799858838 0.11191350559701 0.131069614340967 0.108276344414746 1 1 1 0.00318362660332083 0.00285071345969424 0.650049642685676 0.636980674029268
0.642784257646751 0.4321410428329 0.601804001484755 0.0891532168800949 0.143290179078691 0.0971780350839343 1 1 1 2466 3310 2017 0.579545898692184 0.442558086267602 0.674303150598671 0.113905068943886 0.145697623176265 0.11208477712539 1 1 1 0.00233267086835162 0.00222718613967581 0.779381952081065 0.831799594883989
0.569226778366565 0.571844131600247 0.562545105947844 0.0917403303046668 0.124337255966269 0.0930067624858616 1 1 1 958 804 1301 0.670321147066776 0.58937948748492 0.574937303396571 0.115434586712343 0.145312658577622 0.11360051000898 1 1 1 0.00374561228744923 0.00456842231487152 0.647955446049059 0.679568864157703
0.430833543374806 0.443082768556468 0.764953115550888 0.0861473140683455 0.141632844344065 0.0737146903386758 1 1 0 1303 1470 852 0.452517602811674 0.577440800828699 0.800324811085138 0.105113053161416 0.148364025765699 0.112256479286496 1 1 1 0.0047545304912995 0.00431580883375634 0.555960745040942 0.553576600141273
0.582347638303129 0.670112270976541 0.416196813508728 0.103756186097349 0.11589533102796 0.120056501808304 1 1 1 1232 1545 2225 0.519061259491931 0.719120564900701 0.387717230477638 0.109481298928711 0.148830235755948 0.116404000984827 1 1 1 0.00278506226757087 0.00325063822293752 0.616207491245815 0.618997655864084
0.556645652778886 0.390898170496483 0.71052843208651 0.0850367888810831 0.135250299508089 0.0835332938945049 1 1 1 1298 2888 1972 0.553380917385207 0.44307795398252 0.712689307835322 0.100087314551127 0.138888893816857 0.120134109369556 1 1 1 0.00308532618894265 0.00382842715872286 0.567710183505702 0.570390130072673
0.556031875099422 0.605256066803435 0.530034419447055 0.113378140772225 0.140459417880757 0.104807455887131 1 1 1 1718 1026 1650 0.473658276453315 0.647952689349193 0.462497277083316 0.108554554709017 0.131502386160673 0.105512556022365 1 1 1 0.00270614181082838 0.0024405550844048 0.723222906924113 0.699684704506604
0.546467706557333 0.71238804567602 0.400777717374816 0.0951399055684024 0.108552233054135 0.111474956177583 1 1 1 1655 1783 1642 0.585269857628441 0.736997215166526 0.445235982265837 0.111323303312373 0.14292834955495 0.112590052187534 1 1 1 0.00354314024228453 0.00284244784711331 0.753364716244655 0.79581660712122
0.576369164374537 0.446418223191771 0.648373612079704 0.111279136075214 0.150724733660883 0.114158036592362 1 1 1 1717 2251 1822 0.570857653759236 0.400858097847205 0.637876268845113 0.115118639108564 0.133666081046584 0.11611500339471 1 1 1 0.00324725574555278 0.0034074098833373 0.89518428553944 0.856336328393539
0.591561265698927 0.494060246942674 0.609027805276695 0.0841429936326276 0.126121694209739 0.109849497026455 1 1 1 2173 2588 1673 0.52613221671382 0.469720081286423 0.539065714959188 0.0934379196782528 0.134718447891331 0.117126514398002 1 1 1 0.00368167373087792 0.00386965909725537 0.788379712556977 0.802933801557769
0.472224915826916 0.640118240104457 0.577038008255699 0.107800429771228 0.118135059824122 0.093333550033015 1 1 1 1510 1277 1456 0.507974379198209 0.681218580101339 0.552286960833893 0.112255077520533 0.150388187064655 0.122887786948241 1 1 1 0.00258414452286979 0.0023979686993752 0.744437795799806 0.708999147023535
0.539864063812453 0.683762499744029 0.45706587790275 0.0994302904902324 0.112083680210633 0.0983123307640637 1 1 1 959 2296 953 0.586146294235099 0.68889859169433 0.477234159805154 0.106115131360574 0.150373949695811 0.102953155307712 1 1 1 0.00311499801335478 0.00519638341716452 1.01814131117835 1.01487551673072
0.732731635218444 0.496771981463108 0.425412928859237 0.0854170580520918 0.138553989869041 0.0941347219933927 1 1 1 1280 1054 1637 0.700322483625736 0.537669562485479 0.534738028096372 0.121336023156385 0.145771163389226 0.115873323601456 1 1 1 0.00396832444622483 0.00305156432180252 0.760989673656071 0.749765663802355
0.477236717085007 0.550807944026309 0.659771958278099 0.0973068226894112 0.125946146680049 0.0907415527617193 1 1 1 150 276 150 0.469068153573881 0.554975439042514 0.618776601113003 0.117714274877743 0.13688980083422 0.112241344557019 1 1 1 0.00399636924150175 0.0034571354954917 0.657712927348389 0.709088658320433
0.384770946164128 0.604675171575385 0.668382919621878 0.112856555837542 0.132854792052745 0.0959501381751519 1 1 1 955 1086 720 0.395609753629575 0.624770864425684 0.689117892794672 0.116280190892656 0.134614014603817 0.120992997817605 1 1 1 0.00351793651703197 0.00392123393898 0.7213163083396 0.741162787024655
0.482972939169326 0.606482148675599 0.607228625649158 0.096127882839244 0.116831492080565 0.0854828727378327 1 1 1 1871 2164 2025 0.502275499785007 0.747869579013642 0.532697705640879 0.122468916213377 0.144836487844828 0.10660886701233 1 1 1 0.0028162864110051 0.00301889099890017 0.887335807051409 0.921092489436521
0.528848147669831 0.656013793732229 0.492337913153871 0.117118181774962 0.138140580307995 0.12157847335704 1 1 1 762 1831 672 0.540424229231046 0.566938467275016 0.481546135153088 0.111737913456912 0.137368849287854 0.118009414559658 1 1 1 0.00339601138447991 0.00326540008985002 0.675336019489941 0.720310042010639
0.543139127267125 0.738158226959698 0.356865690157714 0.10513119974064 0.101021754726929 0.107328606871376 1 1 0 2013 2235 2334 0.565401797605456 0.747054934100646 0.361927710780101 0.110090113241624 0.134663829273403 0.112709954336221 1 1 1 0.00326290514484287 0.0034635246812628 0.561097926692214 0.591687684801878
0.60404862234694 0.612542558824861 0.474814759375624 0.0941150736879737 0.127869825996334 0.0962709684287653 1 1 1 2297 2790 2046 0.637019291271692 0.58881055134965 0.512725122190906 0.107908588552954 0.139095936666033 0.107251545660614 1 1 1 0.00306911716900243 0.00342299907264015 0.392976796707623 0.491006663989444
0.57597158637569 0.703232287158325 0.373057207109297 0.10661999388819 0.109018264095948 0.106326086718979 1 1 1 2117 1974 2314 0.520355710866521 0.670680960989063 0.406588893177634 0.113089599279007 0.144377424484899 0.1131234910515 1 1 1 0.00413090554590057 0.00393465298706336 0.587583213859942 0.573468881901936
0.532758769383151 0.445294117585885 0.695991982659399 0.0950419502773944 0.13562382982747 0.0778330150157074 1 1 1 1559 919 967 0.520448506331872 0.477576530220471 0.645332477020786 0.105854056434653 0.127552312004526 0.111227270423012 1 1 1 0.00345833883057484 0.00273280376275581 0.713535719875389 0.76977959275608
0.564837051597297 0.512615043031627 0.608166738870348 0.114112844309988 0.157801309802066 0.102015824637013 1 1 1 2199 3073 2333 0.585974550311128 0.453168320410549 0.626632142769722 0.113645258765994 0.162892132226903 0.115596430188109 1 1 1 0.00436893741529561 0.00432315277619464 0.822176225841361 0.774900381942734
0.297751712746678 0.775375527134509 0.532457145974077 0.0970771070633367 0.0857543485035255 0.0992722638214423 0 0 1 2205 518 1658 0.331706346891118 0.819115748533494 0.571200369416064 0.105874097527302 0.133463179388798 0.101827747476781 1 1 1 0.00424094245424659 0.00421370001307271 0.708167206709704 0.672501984442582
0.586462691252947 0.554079023154488 0.549699465335042 0.10946282947672 0.146637190237628 0.115825705798548 1 1 1 347 1238 569 0.59482248990126 0.37518653626657 0.524711526955489 0.106664834784522 0.142737917990601 0.112721093080275 1 1 1 0.0040249905056854 0.00305350813247763 0.598736850549567 0.683645397297832
0.608977975960857 0.289968604201445 0.716096322510989 0.0797614959417378 0.140600789384022 0.0784071526583981 1 0 1 3436 3218 2421 0.558044733662266 0.474543728884606 0.650253295828108 0.103966891878 0.125409611940574 0.111522432836718 1 1 1 0.00410621227265272 0.00341516252848824 1.08500724131731 1.10996162621761
0.428620139077065 0.697250516682864 0.539615521875819 0.11852393430124 0.115001325586229 0.108065220375598 1 1 1 2348 2458 2620 0.425721010248114 0.656862917421085 0.513379343149386 0.108346325724339 0.13152773283913 0.104634119476879 1 1 1 0.00430880856666613 0.00379001817575881 0.896500660320762 0.8364756106737
0.449384611381354 0.574968984480646 0.644294666999899 0.124182739699187 0.154284024349054 0.114615432680254 1 1 1 2098 1856 2609 0.481190848539233 0.467841899339705 0.568191476144636 0.114410817550106 0.136712040656721 0.114784836625193 1 1 1 0.00392076576791797 0.00402673363274368 0.592753813880616 0.642621117404268
0.506164536074156 0.611122814403952 0.578128046573249 0.11217000559753 0.120353524319979 0.095059322363308 1 1 1 745 880 800 0.487212486612941 0.671677901997849 0.612508427266477 0.119749714423132 0.149275651324275 0.116677698682602 1 1 1 0.00323722250749773 0.00308895296042419 0.536677974974277 0.627901302204911
0.694481610863977 0.454190598059901 0.530778935696578 0.0816583684873828 0.120631715742801 0.0920175856753271 1 1 1 951 1312 1271 0.726781895773857 0.510850776670046 0.541840156141202 0.1063082272405 0.121069460361929 0.103098807936869 1 1 1 0.00377803965049491 0.00311172434110918 0.87775988208688 0.894196315765421
0.656173870731022 0.485843798025275 0.549244027338765 0.0829217242615811 0.130194236768204 0.0889046383905841 1 1 1 1125 1989 1328 0.684992376826523 0.491888999460754 0.591174024043953 0.109765215167048 0.140302120797572 0.10833164200316 1 1 1 0.00290900430718611 0.00318972049332569 0.682785232265409 0.714284496086967
0.547659244063243 0.383763579322075 0.714704488167858 0.0960580310979512 0.155475358875358 0.0927530610308483 1 1 1 1965 2459 1782 0.545492192065988 0.454688409527881 0.747472107241571 0.112609988456728 0.139918277185948 0.134890685550351 1 1 1 0.00328348047601463 0.00285849642684261 0.590980339743591 0.657644981304062
0.604942047382468 0.434746330818791 0.649422470363058 0.0810849032125115 0.111612314718647 0.065306631107493 1 1 1 843 702 672 0.729015009172363 0.524567304901118 0.796546098648167 0.119307193785498 0.128029126840146 0.106724281639483 1 1 1 0.00289540708398178 0.00371588133732348 0.630086092402071 0.69365332985701
0.592687037015789 0.693728864646099 0.365445483523251 0.0958216114488345 0.112744665331784 0.109668940022264 1 1 0 2034 1891 2410 0.586455999632081 0.718904152289731 0.345241662534992 0.106631004234472 0.146434422438505 0.104995538883377 1 1 1 0.00385992645432324 0.00393590552556871 0.450786764961241 0.484234607705764
0.62058661188078 0.52717673118319 0.530788732535402 0.12727467759951 0.168892500281053 0.102521027003516 1 1 1 2204 2348 2383 0.557467568466975 0.372460548488651 0.551866584875532 0.116518856002686 0.138840069241668 0.110341149256987 1 1 1 0.00336045868633915 0.00382445837637587 0.846840849646176 0.896069741320527
