,MAE,CP
0,0.3581914601233284,0.8974358974358975
1,0.2540167884033258,1.0
2,0.28721133550412187,0.9487179487179487
3,0.35900756700961,0.9230769230769231
4,0.3095921341630588,0.9230769230769231
5,0.33001159217010273,0.9230769230769231
6,0.36693650035130776,0.9230769230769231
7,0.29651547942121936,0.9230769230769231
8,0.3045671349049925,0.9743589743589743
9,0.3549795270729289,0.8717948717948718
