"B1_Bayes" "B2_Bayes" "B3_Bayes" "SD1_Bayes" "SD2_Bayes" "SD3_Bayes" "CI1_Bayes" "CI2_Bayes" "CI3_Bayes" "N1" "N2" "N3" "B1_SeBR" "B2_SeBR" "B3_SeBR" "SD1_SeBRs" "SD2_SeBR" "SD3_SeBR" "CI1_SeBR" "CI2_SeBR" "CI3_SeBR" "IMSEBuLTM" "IMSESeBR" "MAEBuLTM" "MAESeBR"
0.683514229059468 0.383344954452869 0.597081899485014 0.0750363877919046 0.132099397996515 0.0792134982463451 1 1 1 427 1389 413 0.802952615757379 0.371772162918282 0.716334914392028 0.126928795649835 0.144848312127472 0.116448851630394 1 1 1 0.00323290282003257 0.00443036925798659 0.754956074686 0.76654790916967
0.53374215246831 0.615789337277962 0.547256474121734 0.1068914423539 0.122213950200242 0.100400392430925 1 1 1 905 1583 1408 0.544470507637764 0.609009906087887 0.584454167743 0.113982967059636 0.133014081060676 0.106182566356488 1 1 1 0.00284877107689215 0.00367571424888595 0.64421832911074 0.649847296356367
0.354237611914908 0.816359504620444 0.418818664776629 0.130739128889132 0.0780160170146062 0.0974307385468354 1 0 1 903 930 907 0.596734455314463 0.859979989564418 0.483087143831349 0.13253949415378 0.142248988261318 0.109794476556948 1 1 1 0.00505912469419786 0.00382131168874626 0.650922240209452 0.643908642469511
0.503104911027623 0.480312762415261 0.696418370996772 0.100167995681891 0.119919589533547 0.0823408438975552 1 1 1 8 94 342 0.548640805415057 0.523445838934803 0.752880349080201 0.106431521344009 0.138654368821628 0.11731505441611 1 1 1 0.00364753021385475 0.00380505143181529 0.883729906906314 0.875059109178177
0.698746119551713 0.198306271915068 0.667010880326884 0.0697504845275002 0.132494750504394 0.0714972895705659 1 0 1 1504 2418 1465 0.779866627431904 0.27040278319838 0.706013114318742 0.114530567913227 0.131268993763731 0.112459512891234 1 1 1 0.00490323448034139 0.00406233105344259 0.484710032414503 0.538081320975411
0.623093967446927 0.412697446524226 0.639484392238717 0.0848445388288243 0.137031724570034 0.0807853562210927 1 1 1 1007 1944 987 0.637231209298121 0.444272208538153 0.716318727335074 0.118991237218923 0.148467278914684 0.116585573610174 1 1 1 0.00247771980303547 0.00251468004211945 0.682329180168222 0.692420165778493
0.594346719166563 0.264690820097895 0.736836275944521 0.0899713702884588 0.139305859671916 0.0791866307318759 1 0 1 850 1304 838 0.655621253934923 0.292505883502831 0.635842267986585 0.121956269403763 0.130980087473033 0.111350726829417 1 1 1 0.00478304421197616 0.00400527301794766 0.658780389057686 0.753202455070833
0.635534757979577 0.529851754596585 0.533109475184234 0.0808711024350374 0.127215765936359 0.0918192757494147 1 1 1 656 357 382 0.661880926118821 0.61526805506759 0.468554743352948 0.101888364453709 0.134897993281206 0.120827020633188 1 1 1 0.0038488065912033 0.00414979127365623 0.800274198138148 0.828612023004234
0.70254209932868 0.596659923834584 0.330416574895858 0.0913854849264775 0.131182187477385 0.125326232339726 1 1 0 972 1655 1159 0.825540430640544 0.597194867901628 0.432279731830488 0.116848687984552 0.136904599749552 0.118578800586132 1 1 1 0.0045693000594187 0.00447826069767688 0.813704142341714 0.844067655175441
0.607056954956915 0.461141066819908 0.617010312628801 0.0910388118309082 0.133621052501096 0.1095259227486 1 1 1 1377 456 1024 0.665087344341832 0.601780965869353 0.580599675168995 0.117600347152012 0.138318353164989 0.114290579441223 1 1 1 0.00372968909517944 0.00289125624336576 0.765522773124886 0.802602340453182
0.705589806761059 0.57502812306453 0.381240134629148 0.073836091844805 0.108328475194848 0.0946644182126372 1 1 0 282 366 1178 0.781002022930378 0.616180579006821 0.433506177301827 0.109937461660148 0.133525329166775 0.118036175260839 1 1 1 0.00361599321882343 0.00321877060257111 0.846920877967719 0.943076412242168
0.629899530766747 0.326980152473888 0.681592333968291 0.0794139382695047 0.141758010729602 0.0731333145931533 1 1 1 546 123 268 0.612129352770452 0.408708226145143 0.72079902578139 0.109847771543028 0.145818886951578 0.11827979340612 1 1 1 0.00600490760107626 0.00453522179211323 0.656762506709761 0.66568822491823
0.588919682816822 0.316435049868024 0.722606670575389 0.077097699046435 0.140035977117401 0.0730455912944077 1 0 0 849 824 919 0.580547467367409 0.327225749681843 0.73004277918184 0.110330331940432 0.133726484352552 0.107959992183422 1 1 1 0.00483906732342796 0.00441028111865014 0.935985737359368 1.00241358279641
0.489419682185906 0.272551634884729 0.811466967322337 0.0820661286812403 0.131809539115675 0.0600305417624349 1 0 0 977 924 916 0.621353825903367 0.369171636488943 0.933935643701783 0.117439496205475 0.156303376211052 0.137361267850717 1 1 1 0.00633364553875233 0.00519483671939297 0.742078923257633 0.748948447674631
0.445398742506399 0.350425681551895 0.803904727642974 0.103988944908395 0.12806970784979 0.0731545064034107 1 1 0 1281 1336 640 0.467553485410486 0.397122895145926 0.622222966576237 0.102448218478736 0.140122447442353 0.12230456099149 1 1 1 0.0056197703740457 0.00474480302795467 0.739977965882734 0.774341219701161
0.435070653989463 0.731230354201483 0.496468703334229 0.100105026685483 0.100674567808739 0.0968789050661279 1 1 1 581 834 690 0.50656396097272 0.760841764062977 0.545532567114242 0.113061232829526 0.142091729090385 0.115271109245893 1 1 1 0.00361390202159625 0.00307788216547749 0.559242045993994 0.622983727915112
0.509976554022706 0.579205441153682 0.604030232748976 0.10189026909547 0.142939235415568 0.0937501884810238 1 1 1 405 221 505 0.478278426628046 0.47213198636455 0.688495407144025 0.101111267970366 0.143720839552208 0.117289311043139 1 1 1 0.00407446565942702 0.00461268181133736 0.839682723207856 0.837473290251886
0.508105541483623 0.501061818659861 0.674822465992082 0.103344260214263 0.128989045154779 0.089839242110149 1 1 1 891 1157 1090 0.61373572336318 0.468237545050154 0.551925230662839 0.110609824442958 0.129420891388604 0.114884727243409 1 1 1 0.00441147438931157 0.00356157496187542 0.573241775153385 0.614976489842413
0.476025214813195 0.587967725318177 0.621095635880279 0.114028212982266 0.132238066594683 0.107029465501736 1 1 1 1097 989 1195 0.450133640689211 0.57223139167869 0.589854053748363 0.110491353711199 0.131722969324356 0.100826323109146 1 1 1 0.00324604231456876 0.00436501974086741 0.801192015380424 0.88323363051035
0.634218253623664 0.488630293686937 0.55523214024785 0.0972213923433 0.158924817980556 0.126603715576842 1 1 1 485 609 473 0.627551588466812 0.518358948388514 0.447418196261143 0.111241575598403 0.143528883136648 0.121417065141921 1 1 1 0.00376940110023579 0.00321167633298829 0.634962322790637 0.619146028168462
0.460747631178374 0.738649169164008 0.468137155195325 0.0936015889807817 0.0856146827831916 0.0828929333967376 1 1 1 715 472 47 0.488290997719313 0.744856394443166 0.476711712993218 0.107683751475583 0.136610790476403 0.106447471477698 1 1 1 0.00493516590689285 0.00424490500064205 1.03303002868668 0.967050856526517
0.586980942694771 0.615818651103662 0.478433955139751 0.121721303197119 0.14567530726134 0.106283465431473 1 1 1 408 442 848 0.606929826346968 0.553133978877024 0.472371340807891 0.119817838362044 0.143139748132857 0.122118660605375 1 1 1 0.00349301911760436 0.00228416231644547 0.86156121269531 0.786723567679402
0.528446215226229 0.623475410305232 0.539299154163291 0.108961033710158 0.12483966394624 0.117184817906101 1 1 1 496 729 682 0.558810696499964 0.613798618632833 0.406998331275453 0.11528174027963 0.145155871771661 0.107555870788362 1 1 1 0.00355130341698483 0.00324296751068776 0.65303145350316 0.71196270482768
0.514691012582503 0.405903980155166 0.72402162701391 0.0973545851624575 0.168636688574129 0.0906812600620927 1 1 1 1430 1582 756 0.43423270176938 0.46504912103078 0.582970625473305 0.10801729370886 0.123553540700004 0.103880915258681 1 1 1 0.00474239860384111 0.00491074788147541 0.943087314428033 0.931364948818837
0.494412025533849 0.499226092590977 0.666010351413489 0.100033314158346 0.188438597460238 0.131378058786391 1 1 1 1469 1071 1308 0.533559251914499 0.422696714655363 0.603527045530801 0.107158919779988 0.153555323657503 0.124955335945992 1 1 1 0.00339249738262773 0.00257196343083704 0.792868264040221 0.813091863477211
0.483884702578978 0.688342001612084 0.516760604027051 0.0831394319436524 0.0972861184700727 0.092891651749089 1 1 1 810 956 346 0.559958799606534 0.808012114730442 0.479121991902279 0.110737525843814 0.148193418850157 0.114732875929988 1 1 1 0.0045644987878208 0.00407210045380648 0.73296293120707 0.687134728729343
0.400870191357886 0.623383529662558 0.650217776593553 0.0951141697093104 0.108623536572496 0.0841077262965244 1 1 1 900 944 800 0.487780680766885 0.587711597710973 0.664556894439123 0.113807302802247 0.140205404941726 0.11232481425411 1 1 1 0.00475847345539141 0.0037489372819878 0.711669166360628 0.724503496571319
0.488266043183939 0.767571779495625 0.384855096384706 0.0892744928661226 0.0849617560425751 0.0955721441281235 1 1 1 1238 609 1269 0.515314143789759 0.725860897266158 0.45364996985414 0.103659273446015 0.144864168751757 0.101429182960227 1 1 1 0.00359600665389813 0.00274815633950765 0.716323148811113 0.786667558202633
0.607476611592687 0.473287145800529 0.616932283115569 0.0892457040069557 0.111519385172659 0.0772737098467531 1 1 1 738 760 640 0.679369127611036 0.552941311554868 0.560158343312553 0.126206654720552 0.136377738189697 0.118015110070254 1 1 1 0.00290010423822551 0.00318803526895945 0.768043629897871 0.759541412588495
0.484634349915902 0.775021294668592 0.356417278805277 0.111565639405099 0.101308360374862 0.121397484279462 1 1 1 690 633 1352 0.519621322386041 0.724595780219871 0.389657826834934 0.10498510367243 0.139122911598714 0.107911089642783 1 1 1 0.00555587378084912 0.00452104904024821 0.650662329665864 0.599563600795324
0.535536186099437 0.523478718241872 0.636956452162994 0.0956153147988643 0.127435303424349 0.0899100909701783 1 1 1 784 1112 812 0.555966159121551 0.47355269921325 0.686330369154442 0.114987350269424 0.142292752159696 0.117054511554871 1 1 1 0.00325202793241587 0.00270027293326514 0.675029058107568 0.720707652015093
0.80643326231059 0.425801116940216 0.368772620140812 0.0711209183290984 0.129991212260965 0.102067379752638 0 1 0 1163 1118 1747 0.717874631904348 0.428595167171575 0.406349055766894 0.11371153616233 0.126710142091814 0.102562067576102 1 1 1 0.00622494556697074 0.00499835868701293 0.697213969883162 0.741835645475043
0.686373496502374 0.420140172282914 0.558676342270926 0.076958694994416 0.150158893040322 0.108600809127 1 1 1 792 1748 1096 0.68417781032746 0.48067226148507 0.518447730201567 0.106612667064404 0.146940213591264 0.11773290248957 1 1 1 0.00292337278616309 0.00324900395944274 0.876285349981565 0.868251559971586
0.347871882202543 0.733889661573077 0.550597723129209 0.126341970490747 0.107620243800447 0.098479265608692 1 1 1 1265 1047 833 0.410627577171485 0.628462602698034 0.63188576604753 0.120764032413908 0.14118202166582 0.11727634603354 1 1 1 0.0059005828726143 0.00391435969136365 0.640360712902098 0.60485621641238
0.570021358383309 0.72017079653946 0.352736597022195 0.0981345959057276 0.103322873659522 0.108206083136839 1 1 0 472 418 453 0.717025075540317 0.500922984832422 0.489444134829458 0.121520096982112 0.134543233739767 0.110360720675308 1 1 1 0.00444227013378329 0.00298336877091295 0.759801708585239 0.868441016602234
0.183317675557961 0.852443522719303 0.456505246144732 0.110096440716057 0.0753644414462166 0.116380589954584 0 0 1 1877 874 741 0.241727794322923 0.92304717597403 0.497656935804057 0.114658294914708 0.154931022500643 0.117889213928832 1 1 1 0.00533199215878767 0.00494987661676348 0.688930909639086 0.809120300583094
0.560247894698065 0.673128696123762 0.452111685224013 0.0970259667093341 0.104287605867446 0.0912813870962431 1 1 1 641 295 740 0.582205213116335 0.660526788926304 0.489338527694139 0.114578164179075 0.133234878135547 0.106790272786155 1 1 1 0.0036376075960498 0.00267672441235799 0.645049642685676 0.621739462360787
0.630890040802692 0.451539666851098 0.59637700079387 0.0948344077125522 0.148739832550736 0.106384513057569 1 1 1 1019 1242 665 0.578219495454232 0.438624465834229 0.677486921222739 0.114492350106064 0.147773746492587 0.113342484343207 1 1 1 0.00233178351449945 0.00212287994714806 0.80024342822939 0.854435676016414
0.570423325381358 0.55166876096308 0.583780342252502 0.0889277154787685 0.121059449815604 0.0832055451330202 1 1 1 743 679 902 0.673107295031117 0.589958750478906 0.579377022438605 0.116028321650746 0.140300949492474 0.104884900910638 1 1 1 0.00442771755311288 0.00444071020464638 0.651955446049059 0.678523067583798
0.444621382643656 0.383102990463543 0.795015652070831 0.0761902132875516 0.12060190810502 0.056126142706717 1 1 0 1059 1851 635 0.44901767044631 0.585125339116384 0.798181593659239 0.10452421346045 0.151940569116195 0.115552253800913 1 1 1 0.00506264734320926 0.00410450994649315 0.545460745040942 0.541957377060242
0.602173533517123 0.648777303712561 0.419988403382329 0.103707513148926 0.121883741688242 0.120349140730103 1 1 1 1084 923 1878 0.527322738094747 0.709454246103296 0.38485697159462 0.108632523675249 0.1383570776123 0.114757026212607 1 1 1 0.00246433449497049 0.00324775811982765 0.619707491245815 0.60417922893
0.524349213104233 0.423510635070929 0.716269764850337 0.0880854491780015 0.134426603846551 0.0826612127299861 1 1 1 980 2002 1348 0.543984502376972 0.445028990740206 0.703359841876876 0.0977696893891692 0.134884243207524 0.120371745578332 1 1 1 0.00292869448648963 0.00418812274313487 0.565699063014909 0.580986109632995
0.522130204525085 0.638452559807103 0.520794157387738 0.127901461546017 0.144374681909382 0.106494729339574 1 1 1 416 523 630 0.474839653904069 0.648173628255407 0.462053365637849 0.108162317403311 0.130639058092304 0.104855504907766 1 1 1 0.0029553375623068 0.00244846147927816 0.720722906924113 0.70208671396702
0.522114188448511 0.738621118470497 0.388272276409389 0.0959713073313778 0.0990791874884923 0.109821909130096 1 1 1 1149 1454 1991 0.58886370059016 0.741223702435009 0.446192656949863 0.109590049487688 0.140745417740775 0.110690029432493 1 1 1 0.00333877977846863 0.0028700781029848 0.728864716244655 0.777464073396431
0.536935477553856 0.456845107151561 0.679232561287274 0.110006766648544 0.142326861994128 0.0963740418594815 1 1 1 225 79 63 0.578062094840964 0.395947045222992 0.637305236957542 0.117072984518334 0.136072050706039 0.117246859589349 1 1 1 0.00403250741370382 0.00356057980328487 0.91668428553944 0.847283859961328
0.615489567132751 0.497364940795381 0.576280402111177 0.0880384479362144 0.137490720170024 0.122709282948269 1 1 1 598 1497 1004 0.531814092549169 0.469903183031486 0.53667000008491 0.0988833521561332 0.132030316924897 0.124136866642689 1 1 1 0.00418354666956754 0.00399551796997035 0.770385476038975 0.820704459479217
0.566392554399076 0.56400437920968 0.565857603090468 0.110614590042386 0.137923901240335 0.0982616201714615 1 1 1 357 707 823 0.502552157453597 0.688075914550671 0.551551108860831 0.111279399618755 0.146955747191552 0.115758502951455 1 1 1 0.00291323204058401 0.00251681278800845 0.746292636189123 0.710005773598456
0.524807239820665 0.67997998708658 0.473636288458092 0.106494284256615 0.121530092436962 0.108499397145372 1 1 1 1930 1695 2070 0.588549563424732 0.691892941247638 0.477357753043188 0.10467575062669 0.1505695524485 0.101451117435763 1 1 1 0.0034624242210547 0.00524677561173835 1.0740154818209 1.00708783446056
0.747124262152786 0.456730984852472 0.448503036782789 0.0758799855949439 0.134472690826248 0.0906339195834788 1 1 1 667 844 816 0.704134532310202 0.52371873871687 0.548826350743591 0.121519017856787 0.149975538325068 0.116671330814475 1 1 1 0.00409440193218457 0.00337558536024418 0.762489673656071 0.766160479562339
0.470952638363379 0.570345903904609 0.646862098179022 0.102768629036232 0.125348284480031 0.0906290600397167 1 1 1 288 226 186 0.465571661684111 0.560680464339233 0.622437263784656 0.109747729640165 0.136277453882966 0.116777937620822 1 1 1 0.00443144548158089 0.00326931702356265 0.689712927348389 0.695278190923859
0.364431151858165 0.625523960688514 0.661267290965255 0.113229406861848 0.126539517061839 0.0990544968093483 0 1 1 1251 1358 843 0.393505835610373 0.630435065217629 0.696790839332228 0.118011666328033 0.135683779084833 0.113985138609552 1 1 1 0.00383220443424808 0.00385993072431994 0.7133163083396 0.725790174523204
0.445819815300537 0.641622593553479 0.601392245060634 0.0981586108886565 0.107083848468125 0.0824464595009535 1 1 1 1371 592 647 0.498285834102344 0.756095807878414 0.530232218525484 0.123457324019362 0.139680632786638 0.106516191246232 1 1 1 0.00317887807804263 0.00327348529016379 0.923835807051409 0.903290557422415
0.543237405922958 0.659218426334398 0.473007301667193 0.125241245479182 0.131165722925234 0.117090193011943 1 1 1 1146 1193 894 0.543064609879547 0.565159978847964 0.48172552903132 0.109292264198186 0.135767674046993 0.11886209250488 1 1 1 0.00488086155269118 0.00311151961234943 0.678836019489941 0.723875808336118
0.545614730523316 0.747415758398091 0.333021861611662 0.104646743920221 0.0950555900202576 0.113103395779087 1 1 0 894 841 1172 0.563047208287115 0.751185329115851 0.366565678529723 0.118819453581342 0.140658746975612 0.113053636128773 1 1 1 0.00350173832117866 0.00350122835890952 0.553097926692214 0.589833465838954
0.622819711342297 0.615884963145785 0.444327685633766 0.0949153865342778 0.127439396386678 0.100565091002656 1 1 1 549 1119 158 0.64644306056895 0.578623153682321 0.514157314245472 0.108784336615228 0.139941189502768 0.10526444049317 1 1 1 0.00360861041227294 0.00338137217739977 0.389301726016924 0.491193858061733
0.572707345443529 0.68625859531897 0.404863712707213 0.1098114564733 0.11272649336119 0.111284680909434 1 1 1 1066 1434 1921 0.527280251097085 0.665790872848307 0.408059727443809 0.110330740082063 0.15148064279985 0.111540259732819 1 1 1 0.00382799535440159 0.00393339422109482 0.584583213859942 0.5861800761134
0.579108977915086 0.351581086227648 0.715620456810736 0.0846444455580663 0.129002296763948 0.0714971894246616 1 1 1 923 727 678 0.516684183633202 0.485833440381106 0.644918343982543 0.108153769426395 0.131102799957657 0.11015988637708 1 1 1 0.00435823770665911 0.00278603547711255 0.71711891921913 0.779841836198526
0.541091860571565 0.508948523872697 0.635539191781881 0.110541447510702 0.153233105317768 0.0926941799626402 1 1 1 920 1325 936 0.581668621673366 0.455470930895605 0.627004919368635 0.116095698264152 0.159436665517027 0.110221081520933 1 1 1 0.00527476513896676 0.00442193916837029 0.810676225841361 0.774044959562272
0.276853071393474 0.762379825593232 0.563076861065368 0.0916049497411896 0.0876178739837321 0.0949301758500796 0 1 1 1117 761 742 0.328633654153766 0.821380376353024 0.581254453723767 0.101987030438874 0.131910537453441 0.103895729303862 1 1 1 0.00462386769740474 0.00411594063886045 0.706667206709704 0.672840686953845
0.578201963316294 0.579580243411222 0.532803078098457 0.109163085058487 0.143034552021822 0.116301866788195 1 1 1 659 1186 615 0.595349186253835 0.375892708024413 0.522667699761585 0.107805410989115 0.138429482169977 0.113539190677054 1 1 1 0.00433109022202561 0.00293073129512958 0.597236850549567 0.690166119478872
0.60701352208075 0.312879903005134 0.70700632820187 0.084442565783947 0.142243669144692 0.0801713270048 1 1 1 989 1204 1002 0.569214682078574 0.475825371016287 0.649942993410887 0.106287502759103 0.122451775101113 0.112330719337256 1 1 1 0.00382182111003264 0.00330896277268861 1.05850724131731 1.11436822825546
0.405162864084634 0.711828279207843 0.537791014014508 0.122482943482812 0.112137438165377 0.111164233637925 1 1 1 727 1868 1502 0.434381192220287 0.637629749951039 0.51295141441715 0.112464360808064 0.137426781341433 0.104443368858389 1 1 1 0.0040989008800065 0.00374521687915886 0.893500660320762 0.84330004239744
0.44330567239561 0.547702455113127 0.674531094076169 0.115389057150609 0.151833292787759 0.110245416273131 1 1 1 1584 1097 1532 0.469668685251096 0.472392835923631 0.565997624758926 0.110570691977784 0.126136598969814 0.107929979238196 1 1 1 0.00416772085423006 0.00419173766725533 0.604616533212165 0.639209046114464
0.517296740876305 0.575076262526899 0.602339582074819 0.119418881078054 0.126538833959721 0.0928179853044138 1 1 1 204 770 111 0.496332446244938 0.659793617305818 0.616151013040365 0.115075060781732 0.144764166598868 0.117626242510759 1 1 1 0.00312140122218504 0.00292624055315403 0.529109183239486 0.618316571143191
0.685366801731313 0.447693174168042 0.550947261090903 0.0781150606895908 0.111707664055395 0.0878993525823216 1 1 1 675 1198 735 0.72789563537247 0.505725580114688 0.546023402859981 0.111372736705561 0.124584759318841 0.101201162093749 1 1 1 0.0035345777231971 0.00311255593612137 0.862259882086881 0.890112250485746
0.662450017380676 0.487407279743884 0.535387563675589 0.0922123038567899 0.141908679072487 0.091226824381689 1 1 1 1253 735 985 0.696033978822851 0.480052547295515 0.591608497961013 0.110799989645122 0.132403658529867 0.1065044309462 1 1 1 0.00293315150372027 0.00308210471583649 0.676785232265409 0.702819290363027
0.555115365081724 0.387052250625185 0.707476835344115 0.0890378934748668 0.158613956967261 0.0918600101633275 1 1 1 804 1721 617 0.54904006614865 0.448482133742306 0.745306276859879 0.112257752051946 0.147945014869546 0.138282992921955 1 1 1 0.00326525400707888 0.00291077186722036 0.596161466036372 0.650309181474005
0.578247316846724 0.460247597236603 0.654191608854334 0.0889456355331153 0.113253236472856 0.0714448566896822 1 1 1 763 1759 941 0.722644701945551 0.522396686218174 0.795508571711898 0.116843605211476 0.130270579821159 0.104825146617347 1 1 1 0.00277159037989468 0.00369606097162574 0.639533463785057 0.693287284979335
0.619705557838563 0.664390533826983 0.377648390708112 0.092694671419074 0.113775784925437 0.101993562420903 1 1 0 1117 1136 1685 0.587973939521535 0.71249990390277 0.347778491871093 0.101163443806579 0.134493272345978 0.11083084436314 1 1 1 0.0040415425608499 0.00405250610113852 0.459786764961241 0.496475446924229
0.629640435678027 0.513903723023403 0.526788759253889 0.129074896796661 0.182542288336841 0.109466723602185 1 1 1 1114 1185 1334 0.549490125172559 0.374644838623769 0.549582363579152 0.113602768805734 0.136275922216322 0.113356457933035 1 1 1 0.00367283624330267 0.00367934308273874 0.861340849646176 0.916064776974305
0.667930938552485 0.50665456914461 0.513617082187733 0.0875467033475699 0.135725874748134 0.0853774398917432 1 1 1 656 626 704 0.780432869630774 0.446592058081718 0.618595149460109 0.11424557610288 0.14176509744446 0.111621067257473 1 1 1 0.00290442205744897 0.00319544047712746 0.703886016065876 0.73493835933587
